frame_365,Model_Inference,0.135702,fp32,599
frame_370,Model_Inference,0.139212,fp32,585
frame_375,Model_Inference,0.130047,fp32,585
frame_380,Model_Inference,0.145433,fp32,615
frame_385,Model_Inference,0.147321,fp32,620
frame_390,Model_Inference,0.137986,fp32,590
frame_395,Model_Inference,0.140814,fp32,577
frame_400,Model_Inference,0.142803,fp32,562
frame_405,Model_Inference,0.137882,fp32,563
frame_410,Model_Inference,0.139324,fp32,552
frame_415,Model_Inference,0.127280,fp32,552
frame_420,Model_Inference,0.137612,fp32,546
frame_425,Model_Inference,0.143023,fp32,533
frame_430,Model_Inference,0.137162,fp32,531
frame_435,Model_Inference,0.141463,fp32,585
frame_440,Model_Inference,0.151343,fp32,574
frame_0,Model_Inference,0.067058,fp16,596
frame_5,Model_Inference,0.059142,fp16,604
frame_10,Model_Inference,0.069562,fp16,601
frame_15,Model_Inference,0.055183,fp16,598
frame_20,Model_Inference,0.059176,fp16,635
frame_25,Model_Inference,0.060398,fp16,582
frame_30,Model_Inference,0.057516,fp16,572
frame_35,Model_Inference,0.059761,fp16,578
frame_40,Model_Inference,0.060447,fp16,570
frame_45,Model_Inference,0.068012,fp16,584
frame_50,Model_Inference,0.067232,fp16,588
frame_55,Model_Inference,0.070391,fp16,585
frame_60,Model_Inference,0.076315,fp16,573
frame_65,Model_Inference,0.048294,fp16,597
frame_70,Model_Inference,0.056069,fp16,618
frame_75,Model_Inference,0.058520,fp16,583
frame_80,Model_Inference,0.053533,fp16,592
frame_85,Model_Inference,0.038156,fp16,626
frame_90,Model_Inference,0.053516,fp16,618
frame_95,Model_Inference,0.072583,fp16,608
frame_100,Model_Inference,0.048911,fp16,580
frame_105,Model_Inference,0.056535,fp16,600
frame_110,Model_Inference,0.067702,fp16,601
frame_115,Model_Inference,0.054837,fp16,605
frame_120,Model_Inference,0.057708,fp16,606
frame_125,Model_Inference,0.069962,fp16,615
frame_130,Model_Inference,0.063366,fp16,611
frame_135,Model_Inference,0.069064,fp16,590
frame_140,Model_Inference,0.060047,fp16,610
frame_145,Model_Inference,0.041610,fp16,601
frame_150,Model_Inference,0.066541,fp16,605
frame_155,Model_Inference,0.068948,fp16,621
frame_160,Model_Inference,0.047818,fp16,615
frame_165,Model_Inference,0.052550,fp16,607
frame_170,Model_Inference,0.061897,fp16,622
frame_175,Model_Inference,0.062947,fp16,620
frame_180,Model_Inference,0.055019,fp16,678
frame_185,Model_Inference,0.044362,fp16,640
frame_190,Model_Inference,0.073771,fp16,635
frame_195,Model_Inference,0.050055,fp16,651
frame_200,Model_Inference,0.045239,fp16,657
frame_205,Model_Inference,0.066177,fp16,622
frame_210,Model_Inference,0.046262,fp16,661
frame_215,Model_Inference,0.064577,fp16,643
frame_220,Model_Inference,0.045543,fp16,659
frame_225,Model_Inference,0.029188,fp16,649
frame_230,Model_Inference,0.065557,fp16,628
frame_235,Model_Inference,0.062077,fp16,621
frame_240,Model_Inference,0.076488,fp16,629
frame_245,Model_Inference,0.046728,fp16,647
frame_250,Model_Inference,0.063031,fp16,634
frame_255,Model_Inference,0.061070,fp16,679
frame_260,Model_Inference,0.066461,fp16,665
frame_265,Model_Inference,0.067284,fp16,638
frame_270,Model_Inference,0.055477,fp16,633
frame_275,Model_Inference,0.052986,fp16,637
frame_280,Model_Inference,0.065758,fp16,673
frame_285,Model_Inference,0.055974,fp16,645
frame_290,Model_Inference,0.057617,fp16,648
frame_295,Model_Inference,0.073095,fp16,661
frame_300,Model_Inference,0.074503,fp16,641
frame_305,Model_Inference,0.049316,fp16,651
frame_310,Model_Inference,0.047909,fp16,638
frame_315,Model_Inference,0.068635,fp16,633
frame_320,Model_Inference,0.049761,fp16,641
frame_325,Model_Inference,0.049480,fp16,613
frame_330,Model_Inference,0.062154,fp16,623
frame_335,Model_Inference,0.059029,fp16,622
frame_340,Model_Inference,0.076294,fp16,623
frame_345,Model_Inference,0.052002,fp16,621
frame_350,Model_Inference,0.067684,fp16,587
frame_355,Model_Inference,0.057630,fp16,617
frame_360,Model_Inference,0.072296,fp16,605
frame_365,Model_Inference,0.063907,fp16,610
frame_370,Model_Inference,0.074255,fp16,588
frame_375,Model_Inference,0.061217,fp16,594
frame_380,Model_Inference,0.060067,fp16,627
frame_385,Model_Inference,0.064740,fp16,635
frame_390,Model_Inference,0.047389,fp16,602
frame_395,Model_Inference,0.073527,fp16,582
frame_400,Model_Inference,0.069718,fp16,573
frame_405,Model_Inference,0.062094,fp16,577
frame_410,Model_Inference,0.063323,fp16,561
frame_415,Model_Inference,0.064664,fp16,562
frame_420,Model_Inference,0.075867,fp16,553
frame_425,Model_Inference,0.083890,fp16,538
frame_430,Model_Inference,0.075212,fp16,536
frame_435,Model_Inference,0.060429,fp16,591
frame_440,Model_Inference,0.067441,fp16,583
frame_0,Model_Inference,0.037373,fp16,596
frame_10,Model_Inference,0.050086,fp16,601
frame_20,Model_Inference,0.052939,fp16,635
frame_30,Model_Inference,0.057307,fp16,572
frame_40,Model_Inference,0.058928,fp16,570
frame_50,Model_Inference,0.070822,fp16,588
frame_60,Model_Inference,0.063947,fp16,573
frame_70,Model_Inference,0.065471,fp16,618
frame_80,Model_Inference,0.064397,fp16,592
frame_90,Model_Inference,0.055789,fp16,618
frame_100,Model_Inference,0.064351,fp16,580
frame_110,Model_Inference,0.064935,fp16,601
frame_120,Model_Inference,0.059623,fp16,606
frame_130,Model_Inference,0.061586,fp16,611
frame_140,Model_Inference,0.061011,fp16,610
frame_150,Model_Inference,0.068825,fp16,605
frame_160,Model_Inference,0.064516,fp16,615
frame_170,Model_Inference,0.071681,fp16,622
frame_180,Model_Inference,0.065708,fp16,678
frame_190,Model_Inference,0.070337,fp16,635
frame_200,Model_Inference,0.063871,fp16,657
frame_210,Model_Inference,0.059944,fp16,661
frame_220,Model_Inference,0.065819,fp16,659
frame_230,Model_Inference,0.065947,fp16,628
frame_240,Model_Inference,0.048805,fp16,629
frame_250,Model_Inference,0.056408,fp16,634
frame_260,Model_Inference,0.062339,fp16,665
frame_270,Model_Inference,0.072536,fp16,633
frame_280,Model_Inference,0.067626,fp16,673
frame_290,Model_Inference,0.060879,fp16,648
frame_300,Model_Inference,0.064048,fp16,641
frame_310,Model_Inference,0.072630,fp16,638
frame_320,Model_Inference,0.064669,fp16,641
frame_330,Model_Inference,0.061399,fp16,623
frame_340,Model_Inference,0.063725,fp16,623
frame_350,Model_Inference,0.061239,fp16,587
frame_360,Model_Inference,0.061369,fp16,605
frame_370,Model_Inference,0.068554,fp16,588
frame_380,Model_Inference,0.064450,fp16,627
frame_390,Model_Inference,0.071903,fp16,602
frame_400,Model_Inference,0.058553,fp16,573
frame_410,Model_Inference,0.070026,fp16,561
frame_420,Model_Inference,0.063121,fp16,553
frame_430,Model_Inference,0.067696,fp16,536
frame_440,Model_Inference,0.070439,fp16,583
frame_0,Model_Inference,0.046944,fp16,596
frame_25,Model_Inference,0.061260,fp16,582
frame_50,Model_Inference,0.056053,fp16,588
frame_75,Model_Inference,0.064768,fp16,583
frame_100,Model_Inference,0.074738,fp16,580
frame_125,Model_Inference,0.068234,fp16,615
frame_150,Model_Inference,0.067202,fp16,605
frame_175,Model_Inference,0.069580,fp16,620
frame_200,Model_Inference,0.054570,fp16,657
frame_225,Model_Inference,0.072445,fp16,649
frame_250,Model_Inference,0.063595,fp16,634
frame_275,Model_Inference,0.073663,fp16,637
frame_300,Model_Inference,0.059518,fp16,641
frame_325,Model_Inference,0.071808,fp16,613
frame_350,Model_Inference,0.066783,fp16,587
frame_375,Model_Inference,0.064926,fp16,594
frame_400,Model_Inference,0.072037,fp16,573
frame_425,Model_Inference,0.071829,fp16,538
frame_0,Model_Inference,0.070996,fp16,596
frame_15,Model_Inference,0.072528,fp16,598
frame_30,Model_Inference,0.064664,fp16,572
frame_45,Model_Inference,0.073219,fp16,584
frame_60,Model_Inference,0.061980,fp16,573
frame_75,Model_Inference,0.063170,fp16,583
frame_90,Model_Inference,0.064212,fp16,618
frame_105,Model_Inference,0.074692,fp16,600
frame_120,Model_Inference,0.072330,fp16,606
frame_135,Model_Inference,0.083775,fp16,590
frame_150,Model_Inference,0.066810,fp16,605
frame_165,Model_Inference,0.062155,fp16,607
frame_180,Model_Inference,0.062248,fp16,678
frame_195,Model_Inference,0.063611,fp16,651
frame_210,Model_Inference,0.056101,fp16,661
frame_225,Model_Inference,0.061042,fp16,649
frame_240,Model_Inference,0.068931,fp16,629
frame_255,Model_Inference,0.066685,fp16,679
frame_270,Model_Inference,0.068398,fp16,633
frame_285,Model_Inference,0.071749,fp16,645
frame_300,Model_Inference,0.066882,fp16,641
frame_315,Model_Inference,0.073807,fp16,633
frame_330,Model_Inference,0.066650,fp16,623
frame_345,Model_Inference,0.067990,fp16,621
frame_360,Model_Inference,0.054541,fp16,605
frame_375,Model_Inference,0.068246,fp16,594
frame_390,Model_Inference,0.068446,fp16,602
frame_405,Model_Inference,0.062503,fp16,577
frame_420,Model_Inference,0.074633,fp16,553
frame_435,Model_Inference,0.069071,fp16,591
frame_0,Model_Inference,0.063132,fp16,596
frame_20,Model_Inference,0.063921,fp16,635
frame_40,Model_Inference,0.067798,fp16,570
frame_60,Model_Inference,0.062990,fp16,573
frame_80,Model_Inference,0.071807,fp16,592
frame_100,Model_Inference,0.067294,fp16,580
frame_120,Model_Inference,0.065731,fp16,606
frame_140,Model_Inference,0.072024,fp16,610
frame_160,Model_Inference,0.059321,fp16,615
frame_180,Model_Inference,0.063101,fp16,678
frame_200,Model_Inference,0.062750,fp16,657
frame_220,Model_Inference,0.069073,fp16,659
frame_240,Model_Inference,0.067019,fp16,629
frame_260,Model_Inference,0.073463,fp16,665
frame_280,Model_Inference,0.069338,fp16,673
frame_300,Model_Inference,0.063886,fp16,641
frame_320,Model_Inference,0.069573,fp16,641
frame_340,Model_Inference,0.066435,fp16,623
frame_360,Model_Inference,0.069099,fp16,605
frame_380,Model_Inference,0.063918,fp16,627
frame_400,Model_Inference,0.064689,fp16,573
frame_420,Model_Inference,0.063954,fp16,553
frame_440,Model_Inference,0.076258,fp16,583
frame_0,Model_Inference,0.048482,fp16,596
frame_25,Model_Inference,0.070268,fp16,582
frame_50,Model_Inference,0.040845,fp16,588
frame_75,Model_Inference,0.067554,fp16,583
frame_100,Model_Inference,0.045051,fp16,580
frame_125,Model_Inference,0.053542,fp16,615
frame_150,Model_Inference,0.059987,fp16,605
frame_175,Model_Inference,0.056636,fp16,620
frame_200,Model_Inference,0.055922,fp16,657
frame_225,Model_Inference,0.045200,fp16,649
frame_250,Model_Inference,0.045650,fp16,634
frame_275,Model_Inference,0.047656,fp16,637
frame_300,Model_Inference,0.049298,fp16,641
frame_325,Model_Inference,0.057070,fp16,613
frame_350,Model_Inference,0.037273,fp16,587
frame_375,Model_Inference,0.041238,fp16,594
frame_400,Model_Inference,0.055701,fp16,573
frame_425,Model_Inference,0.045877,fp16,538
frame_0,Model_Inference,0.067803,fp16,596
frame_5,Model_Inference,0.065615,fp16,604
frame_10,Model_Inference,0.062384,fp16,601
frame_15,Model_Inference,0.053379,fp16,598
frame_20,Model_Inference,0.052098,fp16,635
frame_25,Model_Inference,0.037504,fp16,582
frame_30,Model_Inference,0.041678,fp16,572
frame_35,Model_Inference,0.048388,fp16,578
frame_40,Model_Inference,0.058862,fp16,570
frame_45,Model_Inference,0.073023,fp16,584
frame_50,Model_Inference,0.067361,fp16,588
frame_55,Model_Inference,0.070269,fp16,585
frame_60,Model_Inference,0.068353,fp16,573
frame_65,Model_Inference,0.068051,fp16,597
frame_70,Model_Inference,0.060594,fp16,618
frame_75,Model_Inference,0.070169,fp16,583
frame_80,Model_Inference,0.075786,fp16,592
frame_85,Model_Inference,0.058571,fp16,626
frame_90,Model_Inference,0.068447,fp16,618
frame_95,Model_Inference,0.059641,fp16,608
frame_100,Model_Inference,0.062727,fp16,580
frame_105,Model_Inference,0.054838,fp16,600
frame_110,Model_Inference,0.047050,fp16,601
frame_115,Model_Inference,0.067694,fp16,605
frame_120,Model_Inference,0.074274,fp16,606
frame_125,Model_Inference,0.065911,fp16,615
frame_130,Model_Inference,0.073223,fp16,611
frame_135,Model_Inference,0.072791,fp16,590
frame_140,Model_Inference,0.060145,fp16,610
frame_145,Model_Inference,0.065888,fp16,601
frame_150,Model_Inference,0.059829,fp16,605
frame_155,Model_Inference,0.065402,fp16,621
frame_160,Model_Inference,0.075453,fp16,615
frame_165,Model_Inference,0.071629,fp16,607
frame_170,Model_Inference,0.063408,fp16,622
frame_175,Model_Inference,0.066844,fp16,620
frame_180,Model_Inference,0.058548,fp16,678
frame_185,Model_Inference,0.075526,fp16,640
frame_190,Model_Inference,0.068411,fp16,635
frame_195,Model_Inference,0.062493,fp16,651
frame_200,Model_Inference,0.069639,fp16,657
frame_205,Model_Inference,0.061103,fp16,622
frame_210,Model_Inference,0.063942,fp16,661
frame_215,Model_Inference,0.053544,fp16,643
frame_220,Model_Inference,0.066126,fp16,659
frame_225,Model_Inference,0.069836,fp16,649
frame_230,Model_Inference,0.062842,fp16,628
frame_235,Model_Inference,0.058896,fp16,621
frame_240,Model_Inference,0.065707,fp16,629
frame_245,Model_Inference,0.073044,fp16,647
frame_250,Model_Inference,0.059221,fp16,634
frame_255,Model_Inference,0.069659,fp16,679
frame_260,Model_Inference,0.059118,fp16,665
frame_265,Model_Inference,0.072431,fp16,638
frame_270,Model_Inference,0.054115,fp16,633
frame_275,Model_Inference,0.063428,fp16,637
frame_280,Model_Inference,0.068661,fp16,673
frame_285,Model_Inference,0.066513,fp16,645
frame_290,Model_Inference,0.074781,fp16,648
frame_295,Model_Inference,0.060171,fp16,661
frame_300,Model_Inference,0.068918,fp16,641
frame_305,Model_Inference,0.074640,fp16,651
frame_310,Model_Inference,0.059841,fp16,638
frame_315,Model_Inference,0.069914,fp16,633
frame_320,Model_Inference,0.057101,fp16,641
frame_325,Model_Inference,0.060894,fp16,613
frame_330,Model_Inference,0.069306,fp16,623
frame_335,Model_Inference,0.062629,fp16,622
frame_340,Model_Inference,0.066936,fp16,623
frame_345,Model_Inference,0.062913,fp16,621
frame_350,Model_Inference,0.058231,fp16,587
frame_355,Model_Inference,0.069143,fp16,617
frame_360,Model_Inference,0.069934,fp16,605
frame_365,Model_Inference,0.067661,fp16,610
frame_370,Model_Inference,0.060196,fp16,588
frame_375,Model_Inference,0.070997,fp16,594
frame_380,Model_Inference,0.063015,fp16,627
frame_385,Model_Inference,0.064913,fp16,635
frame_390,Model_Inference,0.058973,fp16,602
frame_395,Model_Inference,0.067911,fp16,582
frame_400,Model_Inference,0.079674,fp16,573
frame_405,Model_Inference,0.058470,fp16,577
frame_410,Model_Inference,0.067642,fp16,561
frame_415,Model_Inference,0.076631,fp16,562
frame_420,Model_Inference,0.065679,fp16,553
frame_425,Model_Inference,0.069149,fp16,538
frame_430,Model_Inference,0.065786,fp16,536
frame_435,Model_Inference,0.070826,fp16,591
frame_440,Model_Inference,0.063342,fp16,583
frame_0,Model_Inference,0.069912,fp16,596
frame_10,Model_Inference,0.064056,fp16,601
frame_20,Model_Inference,0.070576,fp16,635
frame_30,Model_Inference,0.044988,fp16,572
frame_40,Model_Inference,0.041857,fp16,570
frame_50,Model_Inference,0.048986,fp16,588
frame_60,Model_Inference,0.051356,fp16,573
frame_70,Model_Inference,0.053925,fp16,618
frame_80,Model_Inference,0.048629,fp16,592
frame_90,Model_Inference,0.043854,fp16,618
frame_100,Model_Inference,0.054811,fp16,580
frame_110,Model_Inference,0.058730,fp16,601
frame_120,Model_Inference,0.048630,fp16,606
frame_130,Model_Inference,0.062961,fp16,611
frame_140,Model_Inference,0.057757,fp16,610
frame_150,Model_Inference,0.048357,fp16,605
frame_160,Model_Inference,0.054981,fp16,615
frame_170,Model_Inference,0.075396,fp16,622
frame_180,Model_Inference,0.053547,fp16,678
frame_190,Model_Inference,0.075274,fp16,635
frame_200,Model_Inference,0.065118,fp16,657
frame_210,Model_Inference,0.060955,fp16,661
frame_220,Model_Inference,0.070976,fp16,659
frame_230,Model_Inference,0.058727,fp16,628
frame_240,Model_Inference,0.071565,fp16,629
frame_250,Model_Inference,0.073129,fp16,634
frame_260,Model_Inference,0.058194,fp16,665
frame_270,Model_Inference,0.059745,fp16,633
frame_280,Model_Inference,0.062986,fp16,673
frame_290,Model_Inference,0.065071,fp16,648
frame_300,Model_Inference,0.079186,fp16,641
frame_310,Model_Inference,0.071492,fp16,638
frame_320,Model_Inference,0.058902,fp16,641
frame_330,Model_Inference,0.068539,fp16,623
frame_340,Model_Inference,0.065653,fp16,623
frame_350,Model_Inference,0.058142,fp16,587
frame_360,Model_Inference,0.071423,fp16,605
frame_370,Model_Inference,0.077753,fp16,588
frame_380,Model_Inference,0.069423,fp16,627
frame_390,Model_Inference,0.063584,fp16,602
frame_400,Model_Inference,0.066334,fp16,573
frame_410,Model_Inference,0.061198,fp16,561
frame_420,Model_Inference,0.059201,fp16,553
frame_430,Model_Inference,0.060324,fp16,536
frame_440,Model_Inference,0.066854,fp16,583
frame_0,Model_Inference,0.066068,fp16,596
frame_15,Model_Inference,0.062235,fp16,598
frame_30,Model_Inference,0.063284,fp16,572
frame_45,Model_Inference,0.046972,fp16,584
frame_60,Model_Inference,0.043727,fp16,573
frame_75,Model_Inference,0.061850,fp16,583
frame_90,Model_Inference,0.069493,fp16,618
frame_105,Model_Inference,0.065167,fp16,600
frame_120,Model_Inference,0.070319,fp16,606
frame_135,Model_Inference,0.069631,fp16,590
frame_150,Model_Inference,0.072508,fp16,605
frame_165,Model_Inference,0.070710,fp16,607
frame_180,Model_Inference,0.068739,fp16,678
frame_195,Model_Inference,0.057943,fp16,651
frame_210,Model_Inference,0.064480,fp16,661
frame_225,Model_Inference,0.070243,fp16,649
frame_240,Model_Inference,0.068968,fp16,629
frame_255,Model_Inference,0.060082,fp16,679
frame_270,Model_Inference,0.051626,fp16,633
frame_285,Model_Inference,0.061258,fp16,645
frame_300,Model_Inference,0.072571,fp16,641
frame_315,Model_Inference,0.070498,fp16,633
frame_330,Model_Inference,0.048760,fp16,623
frame_345,Model_Inference,0.059126,fp16,621
frame_360,Model_Inference,0.066150,fp16,605
frame_375,Model_Inference,0.063891,fp16,594
frame_390,Model_Inference,0.051410,fp16,602
frame_405,Model_Inference,0.052510,fp16,577
frame_420,Model_Inference,0.070706,fp16,553
frame_435,Model_Inference,0.063146,fp16,591
frame_0,Model_Inference,0.074444,fp16,596
frame_20,Model_Inference,0.059168,fp16,635
frame_40,Model_Inference,0.072899,fp16,570
frame_60,Model_Inference,0.070793,fp16,573
frame_80,Model_Inference,0.065888,fp16,592
frame_100,Model_Inference,0.054237,fp16,580
frame_120,Model_Inference,0.067552,fp16,606
frame_140,Model_Inference,0.069315,fp16,610
frame_160,Model_Inference,0.062518,fp16,615
frame_180,Model_Inference,0.064029,fp16,678
frame_200,Model_Inference,0.066393,fp16,657
frame_220,Model_Inference,0.066860,fp16,659
frame_240,Model_Inference,0.065978,fp16,629
frame_260,Model_Inference,0.059806,fp16,665
frame_280,Model_Inference,0.062406,fp16,673
frame_300,Model_Inference,0.065940,fp16,641
frame_320,Model_Inference,0.071190,fp16,641
frame_340,Model_Inference,0.061535,fp16,623
frame_360,Model_Inference,0.071375,fp16,605
frame_380,Model_Inference,0.072364,fp16,627
frame_400,Model_Inference,0.067997,fp16,573
frame_420,Model_Inference,0.069559,fp16,553
frame_440,Model_Inference,0.069868,fp16,583
frame_0,Model_Inference,0.050079,fp16,596
frame_25,Model_Inference,0.048801,fp16,582
frame_50,Model_Inference,0.054226,fp16,588
frame_75,Model_Inference,0.039278,fp16,583
frame_100,Model_Inference,0.039828,fp16,580
frame_125,Model_Inference,0.064018,fp16,615
frame_150,Model_Inference,0.042027,fp16,605
frame_175,Model_Inference,0.059321,fp16,620
frame_200,Model_Inference,0.046316,fp16,657
frame_225,Model_Inference,0.048366,fp16,649
frame_250,Model_Inference,0.051137,fp16,634
frame_275,Model_Inference,0.051604,fp16,637
frame_300,Model_Inference,0.043889,fp16,641
frame_325,Model_Inference,0.049442,fp16,613
frame_350,Model_Inference,0.050435,fp16,587
frame_375,Model_Inference,0.051425,fp16,594
frame_400,Model_Inference,0.051381,fp16,573
frame_425,Model_Inference,0.065198,fp16,538
frame_0,Model_Inference,0.066492,fp16,596
frame_30,Model_Inference,0.066776,fp16,572
frame_60,Model_Inference,0.064781,fp16,573
frame_90,Model_Inference,0.070202,fp16,618
frame_120,Model_Inference,0.071211,fp16,606
frame_150,Model_Inference,0.068550,fp16,605
frame_180,Model_Inference,0.049177,fp16,678
frame_210,Model_Inference,0.060105,fp16,661
frame_240,Model_Inference,0.065406,fp16,629
frame_270,Model_Inference,0.066258,fp16,633
frame_300,Model_Inference,0.064445,fp16,641
frame_330,Model_Inference,0.064770,fp16,623
frame_360,Model_Inference,0.068435,fp16,605
frame_390,Model_Inference,0.065413,fp16,602
frame_420,Model_Inference,0.069716,fp16,553
frame_0,Model_Inference,0.051786,fp16,596
frame_35,Model_Inference,0.071419,fp16,578
frame_70,Model_Inference,0.064355,fp16,618
frame_105,Model_Inference,0.065084,fp16,600
frame_140,Model_Inference,0.060263,fp16,610
frame_175,Model_Inference,0.069731,fp16,620
frame_210,Model_Inference,0.060090,fp16,661
frame_245,Model_Inference,0.070771,fp16,647
frame_280,Model_Inference,0.069522,fp16,673
frame_315,Model_Inference,0.061962,fp16,633
frame_350,Model_Inference,0.060286,fp16,587
frame_385,Model_Inference,0.066951,fp16,635
frame_420,Model_Inference,0.072909,fp16,553
frame_0,Model_Inference,0.059970,fp16,596
frame_40,Model_Inference,0.053717,fp16,570
frame_80,Model_Inference,0.050235,fp16,592
frame_120,Model_Inference,0.075103,fp16,606
frame_160,Model_Inference,0.059312,fp16,615
frame_200,Model_Inference,0.055002,fp16,657
frame_240,Model_Inference,0.075487,fp16,629
frame_280,Model_Inference,0.068413,fp16,673
frame_320,Model_Inference,0.060015,fp16,641
frame_360,Model_Inference,0.063810,fp16,605
frame_400,Model_Inference,0.046231,fp16,573
frame_0,Model_Inference,0.069628,fp16,596
frame_5,Model_Inference,0.065752,fp16,604
frame_10,Model_Inference,0.070281,fp16,601
frame_15,Model_Inference,0.050646,fp16,598
frame_20,Model_Inference,0.071729,fp16,635
frame_25,Model_Inference,0.057787,fp16,582
